Employee ID,First Name,Last Name,Gender,State,City,Job Title,Education Level,Birth Date,Hire Date,salary,Actual Salary,Department,promotion_last_5years,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,Termination Date
E15744,Olivia,Garrett,Female,Illinois,Naperville,Sales Representative,Bachelor's,29-07-1971,08-08-2017,medium,54858,sales,0,0.75,0.69,3,274,2,0,0,
E15745,Jasmine,Garcia,Male,Illinois,Springfield,Sales Representative,Bachelor's,15-01-1997,27-11-2021,medium,67283,sales,0,0.44,0.38,3,197,2,0,0,
E15746,Justin,Hamilton,Female,Texas,Dallas,Account Manager,Bachelor's,29-12-1983,27-10-2020,medium,65829,sales,0,0.55,0.6,4,176,3,0,0,
E15747,Gary,Jones,Male,California,Los Angeles,Account Manager,Bachelor's,19-03-1981,15-06-2017,medium,55903,sales,0,0.6,0.81,3,226,2,0,0,
E15748,Jessica,Cooper,Female,New York,New York City,Account Manager,Bachelor's,10-11-1990,19-12-2021,medium,77421,sales,0,0.84,0.58,5,186,2,0,0,
E15749,William,Jones,Male,Illinois,Springfield,Account Manager,Bachelor's,28-07-1978,17-02-2019,medium,65793,sales,0,0.49,0.65,3,226,3,0,0,
E15750,Dominique,Torres,Female,Texas,Dallas,Sales Representative,Bachelor's,29-07-2000,13-03-2022,medium,68600,sales,0,0.75,0.71,4,209,3,0,0,
E15751,Daniel,White,Male,New York,Buffalo,Account Manager,Bachelor's,11-06-1970,19-10-2024,high,81332,sales,0,0.35,0.81,5,182,5,0,0,07-12-2024
E15752,Eddie,Reynolds,Male,Illinois,Naperville,Sales Representative,Bachelor's,06-03-1996,11-11-2017,low,30999,sales,0,0.68,0.78,3,232,3,0,0,
E15753,Daniel,Deleon,Male,Illinois,Naperville,Account Manager,Bachelor's,04-09-1994,13-10-2021,medium,78501,sales,0,0.52,0.53,2,286,3,0,0,
E15754,Anthony,Barber,Male,Florida,Miami,Accountant,Bachelor's,24-07-2000,10-09-2017,medium,70673,accounting,0,0.78,0.57,3,177,3,0,0,
E15755,Peter,Hughes,Female,Florida,Orlando,Accountant,Bachelor's,26-04-1988,18-07-2020,medium,54165,accounting,0,0.44,0.92,6,268,4,1,0,
E15756,Karen,Diaz,Female,Illinois,Chicago,Accountant,Bachelor's,08-01-2003,30-06-2024,medium,52485,accounting,0,0.18,0.86,5,267,4,0,0,
E15757,Jose,Hunter,Female,Illinois,Springfield,Recruiter,Bachelor's,24-08-1987,15-11-2023,low,44154,hr,0,0.37,0.52,4,211,4,0,0,
E15758,Marissa,Estrada,Female,Florida,Orlando,Recruiter,Bachelor's,01-10-1997,12-03-2019,low,48636,hr,0,0.71,0.76,3,246,3,0,0,
E15759,Craig,Shelton,Female,Illinois,Naperville,Recruiter,Bachelor's,06-11-1997,30-01-2020,low,39830,hr,0,0.55,0.83,5,220,3,0,0,
E15760,Tammy,Peck,Female,Florida,Tampa,Recruiter,Bachelor's,09-01-1976,12-06-2019,low,41142,hr,0,0.98,0.78,3,197,2,0,0,
E15761,Joshua,Shaw,Male,Texas,Houston,Software Engineer,Bachelor's,18-05-1972,31-01-2022,low,38605,technical,0,0.88,0.53,3,188,3,0,0,06-02-2023
E15762,Danny,Middleton,Male,Florida,Miami,Tech Lead,Master's,12-05-1982,30-03-2018,low,44224,technical,0,0.79,0.9,5,212,5,0,0,
E15763,Thomas,Armstrong,Female,New York,New York City,Tech Lead,Master's,13-06-1972,21-12-2016,low,42693,technical,0,0.96,0.66,3,230,3,0,0,
E15764,Anthony,Cook,Female,Texas,Austin,Software Engineer,Bachelor's,07-10-1999,29-11-2021,low,45313,technical,0,0.3,0.55,6,178,2,0,0,
E15765,Brian,Pitts,Female,Illinois,Naperville,Data Scientist,Master's,02-02-1985,08-05-2018,low,45973,technical,0,0.59,0.9,4,226,2,0,0,
E15766,David,Bishop,Female,Texas,Dallas,Software Engineer,Bachelor's,03-06-1988,08-05-2022,low,46767,technical,0,0.72,0.55,4,202,3,0,0,
E15767,Joshua,Ponce,Male,New York,Rochester,Tech Lead,Master's,22-03-1996,11-12-2017,low,41947,technical,0,0.59,0.87,4,191,2,0,0,
E15768,Stacey,Rubio,Male,Illinois,Naperville,Tech Lead,Master's,27-01-1965,23-07-2016,low,34584,technical,0,0.93,0.68,2,150,3,0,0,27-11-2016
E15769,Barbara,Ortiz,Male,California,San Francisco,Tech Lead,Master's,31-08-1975,24-01-2018,low,40264,technical,0,0.49,0.86,5,235,5,0,0,
E15770,Kenneth,Lloyd,Female,California,Los Angeles,Software Engineer,Bachelor's,08-02-1965,04-04-2019,low,48577,technical,0,0.73,0.95,3,258,3,0,0,
E15771,Michael,Flores,Male,Illinois,Chicago,Software Engineer,Bachelor's,31-08-1989,12-11-2023,low,41653,technical,0,0.53,0.6,5,247,3,0,0,
E15772,Angela,Wheeler,Female,Florida,Tampa,Technical Support,High School,21-07-1992,07-06-2016,low,37669,support,0,0.77,0.83,6,271,3,0,0,
E15773,Henry,Rogers,Female,Florida,Orlando,Customer Support,High School,25-05-1982,26-09-2016,low,47829,support,0,0.45,0.62,6,129,5,0,0,
E15774,David,Brown,Male,New York,New York City,Customer Support,High School,06-07-1996,23-07-2022,low,40397,support,0,0.95,0.78,5,246,3,0,0,
E15775,Briana,Smith,Male,California,San Francisco,Technical Support,High School,01-09-1992,11-06-2021,low,30496,support,0,0.86,0.69,5,157,4,0,0,
E15776,David,Rhodes,Male,Illinois,Chicago,Customer Support,High School,16-01-1975,16-06-2016,low,46529,support,0,0.59,0.58,4,233,4,0,0,
E15777,Ronald,Jones,Female,California,Los Angeles,Customer Support,High School,09-05-1999,02-05-2022,low,34402,support,0,0.95,0.63,4,153,3,0,0,
E15778,Victoria,Schmidt,Male,Florida,Orlando,Customer Support,High School,04-12-1993,16-06-2024,medium,68340,support,0,0.7,0.92,4,142,2,1,0,
E15779,Melissa,Stanton,Male,Texas,Austin,Technical Support,High School,02-08-1967,29-09-2016,medium,50798,support,0,0.56,0.64,5,241,3,1,0,
E15780,Scott,Wells,Male,Florida,Orlando,Customer Support,High School,29-10-1999,07-09-2021,medium,69957,support,0,0.5,0.92,3,186,2,0,0,
E15781,Evan,Martin,Female,Florida,Miami,Customer Support,High School,25-08-1975,30-05-2016,medium,63203,support,0,0.76,0.92,4,154,3,0,0,
E15782,Cody,Cox,Female,Illinois,Springfield,Customer Support,High School,05-01-1969,27-05-2021,medium,67323,support,0,0.85,0.77,5,263,3,0,0,
E15783,Jessica,Armstrong,Male,New York,Rochester,Software Engineer,Bachelor's,25-12-1971,29-03-2021,medium,79080,technical,0,0.98,1,5,150,3,0,0,
E15784,Jacob,Davis,Female,New York,New York City,Data Scientist,Master's,24-08-1966,09-04-2022,medium,70567,technical,0,0.65,0.4,2,277,2,0,0,
E15785,Daniel,Ferguson,Male,Texas,Austin,Tech Lead,Master's,16-11-1978,21-04-2018,medium,55409,technical,0,0.44,0.97,4,240,5,1,0,
E15786,Alexander,Rivera,Male,New York,New York City,General Manager,Master's,29-12-2002,07-10-2023,medium,63023,management,0,0.55,0.97,3,222,2,0,0,
E15787,Brenda,Barajas,Female,Texas,Austin,System Administrator,Bachelor's,19-07-1981,11-10-2016,medium,55702,IT,0,0.16,0.8,4,140,5,1,0,
E15788,Michael,Allison,Male,Florida,Orlando,IT Support,High School,18-02-1987,23-05-2019,medium,60356,IT,0,0.16,0.9,6,213,2,0,0,
E15789,Sarah,Bond,Male,New York,New York City,IT Support,High School,26-03-1998,19-11-2022,medium,62951,IT,0,0.75,1,4,272,4,1,0,
E15790,Cassandra,Elliott,Female,Illinois,Naperville,IT Support,High School,07-01-1994,25-08-2016,high,95880,IT,0,0.59,0.57,4,261,2,0,0,02-03-2018
E15791,Tyler,Smith,Male,Florida,Orlando,System Administrator,Bachelor's,29-03-1987,12-12-2024,low,33305,IT,0,0.48,0.87,3,236,2,0,0,
E15792,Danielle,Stark,Male,California,Los Angeles,Business Analyst,Master's,30-04-1979,21-08-2016,medium,69789,product_mng,0,0.18,0.68,6,154,5,0,0,
E15793,Linda,Ruiz,Female,Illinois,Naperville,Business Analyst,Master's,07-11-1970,11-06-2023,medium,61720,product_mng,0,0.8,0.72,3,271,2,0,0,
E15794,James,Miller,Male,California,San Diego,Product Manager,Master's,04-08-1998,18-07-2016,medium,73028,product_mng,0,0.8,0.88,3,154,2,0,0,
E15795,Eric,Peterson,Female,Florida,Tampa,Product Manager,Master's,21-11-1975,14-07-2024,medium,53197,product_mng,0,0.15,0.52,4,207,4,0,0,
E15796,Katherine,Sharp,Female,California,San Diego,IT Support,High School,01-06-1971,26-01-2021,low,42976,IT,0,0.62,0.86,4,181,2,0,0,
E15797,Jesse,Cox,Male,Florida,Tampa,Lab Technician,Bachelor's,11-10-1979,04-02-2017,low,31357,RandD,0,0.21,0.99,6,165,4,1,0,10-11-2018
E15798,Amanda,Andrade,Female,California,San Diego,Lab Technician,Bachelor's,17-12-1974,04-10-2017,low,46271,RandD,0,0.9,0.82,3,203,2,0,0,
E15799,Chelsey,Khan,Male,California,San Francisco,Research Scientist,PhD,16-04-1983,15-12-2021,low,34267,RandD,0,0.51,1,4,197,2,0,0,
E15800,Karen,Smith,Female,New York,New York City,Research Scientist,PhD,27-12-1977,25-06-2020,low,34692,RandD,0,0.99,0.9,4,177,3,0,0,
E15801,Brian,Ballard,Male,Texas,Houston,Lab Technician,Bachelor's,26-08-1986,01-05-2020,low,41982,RandD,0,0.71,0.49,4,273,2,1,0,
E15802,Jackie,Garcia,Female,New York,New York City,Marketing Coordinator,Bachelor's,06-06-1988,03-06-2019,low,49699,marketing,0,0.89,0.93,4,141,2,0,0,
E15803,Patricia,Clements,Male,New York,Rochester,Account Manager,Bachelor's,06-09-1969,21-01-2025,low,35940,sales,0,0.74,0.67,4,158,3,0,0,
E15804,Alexis,Robles,Female,New York,New York City,Financial Analyst,Master's,02-09-1986,26-05-2023,low,45300,accounting,0,0.84,0.85,3,243,2,0,0,
E15805,Tyler,Winters,Male,New York,Buffalo,Customer Support,High School,28-01-1993,05-12-2020,low,44768,support,0,0.4,0.64,3,188,3,0,0,
E15806,Cheryl,Parker,Female,Florida,Miami,Tech Lead,Master's,22-08-1985,07-05-2023,low,44962,technical,0,1,0.71,4,216,2,0,0,
E15807,Jeffrey,Todd,Male,Illinois,Springfield,General Manager,Master's,13-05-1992,09-04-2021,low,40474,management,0,0.48,0.51,5,286,3,0,0,
E15808,Carrie,Duran,Female,Florida,Orlando,Marketing Manager,Master's,13-04-1978,16-02-2018,low,37168,marketing,0,0.99,0.6,3,262,2,0,0,
E15809,Christian,Tran,Female,Illinois,Springfield,Marketing Coordinator,Bachelor's,15-02-1984,29-08-2016,low,48494,marketing,0,0.73,0.81,5,173,3,0,0,
E15810,Rachael,Moore,Female,California,Los Angeles,Marketing Manager,Master's,07-05-1981,25-07-2018,low,36131,marketing,0,0.84,0.91,3,247,4,0,0,
E15811,Charles,Buchanan,Female,Florida,Tampa,Sales Director,Master's,19-10-1983,20-07-2020,low,41983,sales,0,0.55,0.7,3,237,4,0,0,16-09-2023
E15812,Richard,Miller,Male,Texas,Austin,Account Manager,Bachelor's,21-11-1974,13-07-2023,low,33794,sales,0,0.44,0.99,5,119,2,0,0,
E15813,Arthur,Hale,Male,New York,New York City,Account Manager,Bachelor's,05-08-1970,16-05-2022,low,44761,sales,0,0.95,0.67,4,227,3,0,0,
E15814,Kari,Jackson,Male,Texas,Dallas,Account Manager,Bachelor's,26-12-2000,19-07-2020,low,32395,sales,0,0.76,0.65,4,195,3,0,0,
E15815,Michelle,Smith,Male,Florida,Miami,Sales Representative,Bachelor's,18-12-2000,10-03-2016,low,31915,sales,0,0.94,0.7,6,217,5,0,0,
E15816,Kathleen,Allen,Male,Illinois,Chicago,Account Manager,Bachelor's,06-06-2002,01-08-2020,low,40559,sales,0,0.85,0.5,4,267,3,0,0,
E15817,John,Trujillo,Female,California,San Diego,Account Manager,Bachelor's,04-08-1987,14-06-2020,medium,73808,sales,0,0.57,0.62,3,154,2,0,0,
E15818,Jeremy,Thompson,Female,New York,Buffalo,Sales Representative,Bachelor's,22-06-1986,11-10-2021,medium,70519,sales,0,0.67,0.49,5,161,2,0,0,
E15819,Michael,Richards,Male,Texas,Houston,Sales Director,Master's,03-07-1995,08-11-2020,medium,77092,sales,0,0.7,0.67,3,179,3,1,0,
E15820,Susan,Simon,Female,Illinois,Springfield,Account Manager,Bachelor's,12-02-1981,13-01-2023,medium,78690,sales,0,0.67,0.55,4,214,3,1,0,09-02-2024
E15821,Abigail,Riley,Male,New York,Rochester,Account Manager,Bachelor's,09-09-1989,04-02-2024,medium,54786,sales,0,0.72,0.84,3,167,3,0,0,30-12-2024
E15822,William,Thomas,Female,New York,Buffalo,Sales Representative,Bachelor's,21-05-1983,03-01-2018,medium,74322,sales,0,0.71,0.53,6,203,3,0,0,
E15823,Richard,Sheppard,Female,Illinois,Chicago,Sales Representative,Bachelor's,11-10-1985,09-03-2021,medium,50661,sales,0,0.51,0.8,4,231,3,0,0,
E15824,Kimberly,Ramirez,Female,New York,Rochester,Sales Director,Master's,01-03-1969,07-04-2021,medium,74935,sales,0,0.98,0.65,4,263,2,1,0,
E15825,April,Christian,Female,Illinois,Naperville,Sales Representative,Bachelor's,09-04-1970,04-12-2022,medium,60652,sales,0,0.52,0.83,2,227,4,0,0,
E15826,Donald,Horn,Male,Florida,Miami,Sales Representative,Bachelor's,14-05-1998,22-04-2022,medium,59681,sales,0,0.21,0.9,4,235,4,0,0,26-11-2024
E15827,Craig,Stewart,Female,New York,Buffalo,Sales Director,Master's,26-02-1990,10-01-2024,medium,72832,sales,0,0.43,0.93,6,127,3,1,0,
E15828,Kimberly,Romero,Male,California,San Francisco,Account Manager,Bachelor's,06-08-1976,06-12-2021,medium,64209,sales,0,0.91,0.62,4,158,3,1,0,
E15829,Stephen,Hudson,Male,California,Los Angeles,Sales Representative,Bachelor's,06-07-1964,14-08-2022,high,116569,sales,0,0.74,0.85,4,105,5,0,0,
E15830,Victoria,Hernandez,Female,Illinois,Springfield,Accountant,Bachelor's,08-03-1989,12-05-2018,low,47919,accounting,0,0.34,0.81,3,257,5,0,0,
E15831,Ann,Garrett,Male,Florida,Orlando,Accountant,Bachelor's,05-10-1973,20-10-2021,medium,74575,accounting,0,0.28,0.46,4,260,2,0,0,
E15832,Brian,Hensley,Male,Florida,Miami,Accountant,Bachelor's,29-12-1968,24-05-2024,medium,55970,accounting,0,0.7,0.79,6,145,3,0,0,
E15833,Brian,Baldwin,Male,Florida,Orlando,Recruiter,Bachelor's,17-05-1996,03-10-2016,medium,75335,hr,0,0.53,0.59,2,201,3,1,0,
E15834,Alexander,Stevens,Male,New York,Buffalo,HR Manager,Master's,27-04-1964,06-12-2021,medium,75030,hr,0,0.97,0.51,4,241,4,0,0,
E15835,Stephanie,Harrell,Female,Florida,Orlando,HR Manager,Master's,11-11-1997,08-12-2019,low,38720,hr,0,0.96,0.59,3,214,2,0,0,
E15836,Carol,Ramirez,Male,Illinois,Naperville,HR Manager,Master's,11-05-1977,29-06-2023,low,37778,hr,0,0.74,0.53,4,166,3,0,0,
E15837,Kelsey,Day,Female,Texas,Austin,Data Scientist,Master's,16-10-1989,28-09-2023,low,38220,technical,0,0.79,0.86,4,173,4,0,0,
E15838,Michael,Woods,Male,Illinois,Springfield,Software Engineer,Bachelor's,15-02-1968,23-12-2022,low,49625,technical,0,0.61,0.47,4,181,5,0,0,
E15839,Savannah,Taylor,Male,Illinois,Chicago,Tech Lead,Master's,31-07-1994,24-11-2021,low,40242,technical,0,0.36,0.4,4,114,4,1,0,
E15840,Mary,Byrd,Female,California,San Francisco,Software Engineer,Bachelor's,17-05-1976,21-08-2016,low,39239,technical,0,0.15,0.91,5,267,4,0,0,
E15841,Dawn,Jones,Female,New York,New York City,Tech Lead,Master's,23-02-1966,15-08-2019,low,44365,technical,0,0.61,0.5,4,216,2,0,0,
E15842,Maria,Nichols,Male,Texas,Houston,Tech Lead,Master's,30-10-1980,19-11-2016,low,44138,technical,0,0.59,0.94,4,265,3,0,0,
E15843,Kathryn,Mason,Male,New York,Buffalo,Software Engineer,Bachelor's,20-07-1964,04-10-2016,low,39681,technical,0,0.58,0.77,5,272,2,1,0,
E15844,Michael,Williamson,Male,Illinois,Springfield,Software Engineer,Bachelor's,03-02-2002,20-03-2019,low,47466,technical,0,0.49,0.92,4,229,2,0,0,
E15845,Donna,Riddle,Male,California,San Francisco,Data Scientist,Master's,26-05-1981,18-03-2022,low,41638,technical,0,0.92,0.96,5,174,3,1,0,
E15846,Richard,Mullins,Male,Texas,Houston,Software Engineer,Bachelor's,09-12-1999,19-10-2023,low,46014,technical,0,0.72,0.92,3,264,3,0,0,26-01-2024
E15847,Cynthia,Conrad,Male,New York,Buffalo,Tech Lead,Master's,17-06-1991,14-06-2021,low,43340,technical,0,0.77,0.85,5,221,5,0,0,
E15848,Kimberly,Fischer,Female,Illinois,Chicago,Technical Support,High School,16-08-1989,07-03-2023,low,35233,support,0,0.6,0.57,3,202,3,0,0,
E15849,Laura,Morrow,Male,New York,Buffalo,Customer Support,High School,12-09-1996,24-11-2020,low,46607,support,0,0.21,0.4,3,262,3,0,0,
E15850,Stephanie,Rogers,Female,Texas,Houston,Technical Support,High School,14-02-1990,25-10-2017,low,32195,support,0,0.83,0.75,3,150,3,0,0,
E15851,Lisa,Randall,Male,Texas,Austin,Customer Support,High School,02-04-1984,24-04-2018,low,48885,support,0,0.71,0.95,3,251,3,0,0,
E15852,Jessica,White,Male,Florida,Miami,Customer Support,High School,15-11-1971,09-06-2018,low,32622,support,0,0.94,0.46,2,230,2,1,0,
E15853,Douglas,Livingston,Male,New York,New York City,Customer Support,High School,23-06-1979,07-11-2016,medium,55016,support,0,0.59,0.99,3,185,2,0,0,
E15854,Edward,Zimmerman,Male,California,San Diego,Technical Support,High School,26-12-1970,20-05-2019,medium,55087,support,0,0.59,0.59,4,216,2,1,0,
E15855,James,Williams,Male,New York,Buffalo,Customer Support,High School,24-09-1970,07-09-2019,medium,75983,support,0,0.99,0.68,3,181,3,1,0,
E15856,Katherine,Spears,Male,Florida,Orlando,Customer Support,High School,10-04-1990,19-02-2024,medium,55396,support,0,0.64,0.7,5,140,4,0,0,
E15857,Lisa,Hicks,Male,Illinois,Naperville,Customer Support,High School,02-07-1989,23-01-2017,medium,76617,support,0,0.54,0.5,4,160,3,0,0,
E15858,Connor,Jordan,Male,Florida,Miami,Customer Support,High School,31-01-1985,01-05-2022,medium,53169,support,0,0.78,0.63,3,192,2,0,0,
E15859,Sarah,Smith,Male,Texas,Austin,Data Scientist,Master's,21-06-1969,14-10-2017,medium,61022,technical,0,0.7,0.79,6,257,4,0,0,24-12-2024
E15860,Karen,Lewis,Male,Illinois,Chicago,Software Engineer,Bachelor's,06-02-1986,13-04-2022,medium,66663,technical,0,0.9,0.62,5,236,6,0,0,
E15861,Sophia,Barnes,Female,Illinois,Naperville,Data Scientist,Master's,28-10-1994,20-08-2023,medium,59932,technical,0,0.14,0.74,6,160,5,0,0,
E15862,Jacob,Bennett,Male,Texas,Dallas,Operations Manager,Master's,27-05-1966,20-09-2020,medium,68162,management,0,0.33,0.69,3,125,3,0,0,07-09-2021
E15863,Janet,Williams,Female,Texas,Houston,IT Support,High School,06-03-1984,22-04-2016,medium,54089,IT,0,0.73,0.53,4,139,2,0,0,
E15864,Steven,Daniel,Male,California,Los Angeles,IT Support,High School,15-02-1967,17-06-2018,medium,55675,IT,0,0.8,0.87,4,217,3,0,0,
E15865,Karen,Kelly,Female,Florida,Tampa,System Administrator,Bachelor's,24-09-1997,09-05-2023,high,114082,IT,0,0.17,0.91,6,246,5,0,0,
E15866,Stephen,Chapman,Female,New York,Rochester,IT Support,High School,07-07-1966,24-10-2017,low,35368,IT,0,0.34,0.91,4,284,4,0,0,
E15867,Christopher,Russell,Male,California,Los Angeles,IT Support,High School,14-06-1987,30-01-2017,medium,55755,IT,0,0.61,0.9,3,263,3,0,0,
E15868,Veronica,Stephens,Male,Texas,Dallas,Business Analyst,Master's,24-03-1976,24-12-2019,medium,61794,product_mng,0,0.18,0.95,4,241,6,0,0,
E15869,Alyssa,Patterson,Male,New York,Buffalo,Business Analyst,Master's,08-04-1968,09-11-2023,medium,61555,product_mng,0,0.72,0.94,3,258,3,0,0,
E15870,Kim,Miller,Male,California,San Francisco,Product Manager,Master's,24-06-1999,23-01-2025,medium,77576,product_mng,0,0.32,0.79,4,136,3,0,0,
E15871,Matthew,Santiago,Female,Illinois,Chicago,Business Analyst,Master's,25-02-1985,06-11-2023,low,30482,product_mng,0,0.85,0.81,2,223,3,1,0,
E15872,Rhonda,Brown,Male,Florida,Tampa,IT Support,High School,20-10-2002,09-07-2016,low,47180,IT,0,0.85,0.74,5,170,4,0,0,03-09-2017
E15873,Stephanie,Webster,Male,Florida,Tampa,Research Scientist,PhD,19-09-1986,13-03-2017,low,38010,RandD,0,0.8,0.81,4,194,3,1,0,
E15874,Justin,Roberson,Male,Illinois,Chicago,Lab Technician,Bachelor's,31-03-1992,09-01-2020,low,36438,RandD,0,0.36,0.82,4,218,5,0,0,
E15875,Anne,Randall,Male,Texas,Dallas,Lab Technician,Bachelor's,04-12-1975,29-07-2019,low,43899,RandD,0,0.8,0.99,6,178,5,0,0,
E15876,Matthew,Rodriguez,Male,Florida,Tampa,Research Scientist,PhD,22-07-1966,13-07-2021,low,35459,RandD,0,0.55,0.9,3,181,3,1,0,
E15877,Peter,Graves,Female,Texas,Houston,Lab Technician,Bachelor's,24-01-1986,14-11-2021,low,32510,RandD,0,0.69,0.56,3,183,4,1,0,06-02-2022
E15878,Brittany,Arnold,Female,New York,Buffalo,Marketing Coordinator,Bachelor's,14-10-1997,09-12-2021,low,34994,marketing,0,0.71,0.61,2,198,2,1,0,
E15879,Stephen,Sweeney,Male,California,San Francisco,Account Manager,Bachelor's,17-01-2001,19-07-2018,low,31301,sales,0,0.74,0.56,3,203,3,0,0,
E15880,Gabriel,Hardin,Male,Illinois,Chicago,Accountant,Bachelor's,10-11-1986,04-08-2018,low,38743,accounting,0,0.76,0.89,5,204,3,0,0,
E15881,Jacob,Marquez,Male,California,San Diego,Technical Support,High School,11-11-1964,10-07-2023,low,42148,support,0,0.81,0.62,3,257,3,0,0,
E15882,Joshua,Robinson,Female,Texas,Houston,Software Engineer,Bachelor's,14-06-2000,08-11-2020,low,33385,technical,0,0.59,1,4,169,2,0,0,16-09-2023
E15883,Robert,Ball,Male,Florida,Tampa,General Manager,Master's,18-05-1980,14-10-2016,low,36015,management,0,0.97,0.69,4,203,2,0,0,
E15884,Christian,Anderson,Male,Florida,Orlando,Marketing Coordinator,Bachelor's,29-04-1996,05-09-2019,low,38105,marketing,0,0.98,0.74,4,260,2,1,0,
E15885,Kaylee,Gallagher,Male,New York,New York City,Marketing Coordinator,Bachelor's,03-11-1975,10-01-2019,low,32994,marketing,0,0.96,0.87,5,202,2,0,0,
E15886,Kyle,English,Male,Texas,Houston,Marketing Coordinator,Bachelor's,25-02-1988,16-10-2016,low,49104,marketing,0,0.82,0.63,4,199,2,0,0,
E15887,Kayla,Meyer,Female,Texas,Austin,Sales Representative,Bachelor's,23-02-2000,07-03-2020,low,43827,sales,0,0.97,0.93,2,270,4,0,0,
E15888,William,Johnson,Female,Florida,Tampa,Sales Director,Master's,13-06-1967,15-07-2021,low,38995,sales,0,0.74,0.51,5,258,2,0,0,
E15889,Lee,Khan,Male,Florida,Orlando,Sales Representative,Bachelor's,21-10-1984,04-07-2018,low,49171,sales,0,0.14,0.52,4,108,6,0,0,
E15890,Edward,Middleton,Male,Illinois,Naperville,Account Manager,Bachelor's,04-10-1965,17-05-2019,low,35311,sales,0,0.3,0.67,3,232,3,0,0,
E15891,April,Henderson,Male,Florida,Orlando,Sales Representative,Bachelor's,07-03-1967,26-06-2020,low,37662,sales,0,0.74,0.89,4,149,2,0,0,
E15892,Adam,Mendoza,Male,New York,Buffalo,Sales Representative,Bachelor's,21-07-1994,08-03-2016,medium,51707,sales,0,0.85,0.48,4,214,3,0,0,
E15893,Victoria,Phillips,Male,New York,Buffalo,Sales Representative,Bachelor's,06-11-1975,05-01-2021,medium,64843,sales,0,0.69,0.65,4,136,2,0,0,
E15894,Jonathon,Weiss,Female,Texas,Austin,Account Manager,Bachelor's,04-12-1982,07-04-2023,medium,66950,sales,0,0.6,0.95,4,164,4,0,0,
E15895,Dawn,Brown,Male,Florida,Tampa,Sales Representative,Bachelor's,16-02-1984,28-01-2022,medium,76219,sales,0,0.53,0.85,3,236,6,0,0,
E15896,Katherine,Collins,Female,California,Los Angeles,Sales Director,Master's,05-10-1981,05-11-2023,medium,69378,sales,0,0.94,0.88,3,270,3,0,0,
